Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,Volatility,ROI,Sharpe Ratio,ticker
2024-01-29 00:00:00-05:00,403.0460564049105,406.93697391119514,401.3288862582104,406.6788940429687,24510200,0.0,0.0,-0.0027579807195736716,0.017103751643400677,-0.0027579807195736716,-0.8683568260349134,MSFT
2024-01-30 00:00:00-05:00,409.2000546460513,409.984169147339,403.4331811629269,405.5572814941406,33477600,0.0,0.0,-0.0027579807195736716,0.017103751643400677,-0.0027579807195736716,-0.8683568260349134,MSFT
2024-01-31 00:00:00-05:00,403.9393807478181,412.2373454227937,394.261748929001,394.6289978027344,47871100,0.0,0.0,-0.02694633826113202,0.017103751643400677,-0.02694633826113202,-0.8683568260349134,MSFT
2024-02-01 00:00:00-05:00,398.8474510298594,404.9716682627843,398.8176749129533,400.7829895019531,30657700,0.0,0.0,0.015594372774134113,0.021336969539207,0.015594372774134113,-0.22043033775476475,MSFT
2024-02-02 00:00:00-05:00,400.8127815654428,409.5871644253028,400.5646371509974,408.1677856445313,28245000,0.0,0.0,0.018425922097530023,0.020910553625087296,0.018425922097530023,0.051600449805647215,MSFT
2024-02-05 00:00:00-05:00,406.8575847766276,408.108242345963,400.9914470557423,402.6391296386719,25352300,0.0,0.0,-0.013545057205161859,0.01925385712659972,-0.013545057205161859,-0.09586735014724079,MSFT
2024-02-06 00:00:00-05:00,402.8674054523912,404.9418890236972,399.9194487371533,402.4802856445313,18382600,0.0,0.0,-0.00039450709692101515,0.01723136271793554,-0.00039450709692101515,-0.09308209850313194,MSFT
2024-02-07 00:00:00-05:00,404.41582217019675,411.2248900069432,404.3761105844628,410.9767456054687,22340500,0.0,0.0,0.02111025126940369,0.01792032611950587,0.02111025126940369,0.09156930660491153,MSFT
2024-02-08 00:00:00-05:00,410.97676368228065,412.47556562625147,409.4680565597391,411.0363159179687,21225300,0.0,0.0,0.00014494813426058073,0.01659942685357445,0.00014494813426058073,0.08759045639906492,MSFT
2024-02-09 00:00:00-05:00,412.1678180210386,417.6964821154021,412.0090019818164,417.428466796875,22032800,0.0,0.0,0.015551304425816204,0.01622282519757477,0.015551304425816204,0.1861774320187101,MSFT
2024-02-12 00:00:00-05:00,417.4384447210291,417.617101424176,411.6715711268413,412.17779541015625,21202900,0.0,0.0,-0.012578613593389076,0.0160707969309142,-0.012578613593389076,0.09087478292301582,MSFT
2024-02-13 00:00:00-05:00,401.93437624738726,407.0263041880398,400.3958930819754,403.30413818359375,27824900,0.0,0.0,-0.021528712427927754,0.01674780519272947,-0.021528712427927754,-0.03758652944385268,MSFT
2024-02-14 00:00:00-05:00,405.7901902807103,407.5502906697644,402.3097441795734,407.2022399902344,20401200,0.75,0.0,0.009665414850928533,0.016242600553518116,0.009665414850928533,0.014062835560805833,MSFT
2024-02-15 00:00:00-05:00,405.8597944956463,406.844253795532,402.0312978280853,404.2886047363281,21825500,0.0,0.0,-0.007155253502476144,0.015685363806279908,-0.007155253502476144,-0.021648056057599153,MSFT
2024-02-16 00:00:00-05:00,405.68078706857665,406.00896040801706,401.1860504791686,401.8025817871094,22281100,0.0,0.0,-0.00614912940927459,0.015149785432446987,-0.00614912940927459,-0.0498044708802981,MSFT
2024-02-20 00:00:00-05:00,400.9871405515034,402.2301569631396,395.7863793073486,400.5396728515625,24307900,0.0,0.0,-0.0031431080654827914,0.014611719726450022,-0.0031431080654827914,-0.06253649803431145,MSFT
2024-02-21 00:00:00-05:00,397.9343251478532,400.0424761785828,395.0007942050233,399.9330749511719,18631100,0.0,0.0,-0.0015144514801045394,0.01411706111755517,-0.0015144514801045394,-0.06738715871270484,MSFT
2024-02-22 00:00:00-05:00,407.8983544288532,410.5235895059797,406.2874098944896,409.3501892089844,27009900,0.0,0.0,0.02354672530888391,0.014904323469468184,0.02354672530888391,0.03285973921108171,MSFT
2024-02-23 00:00:00-05:00,413.3477553107278,413.5366659026631,406.68517461722695,408.0475158691406,16295900,0.0,0.0,-0.00318229568272832,0.014485198443918355,-0.00318229568272832,0.01972700092864175,MSFT
